2025-03-08 23:15:10,955 - RaspberryPiConnector - INFO - Using configuration from environment variables
2025-03-08 23:15:10,956 - RaspberryPiConnector - INFO - Raspberry Pi Connector initialized
2025-03-08 23:19:43,871 - RaspberryPiConnector - INFO - Published: Temperature=58.13°C, Pressure=6.05 bar
2025-03-08 23:19:43,872 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:19:45,878 - RaspberryPiConnector - INFO - Published: Temperature=66.99°C, Pressure=7.97 bar
2025-03-08 23:19:45,879 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:19:47,885 - RaspberryPiConnector - INFO - Published: Temperature=57.44°C, Pressure=7.48 bar
2025-03-08 23:19:47,886 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:19:49,888 - RaspberryPiConnector - INFO - Published: Temperature=72.0°C, Pressure=7.22 bar
2025-03-08 23:19:49,891 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:19:51,897 - RaspberryPiConnector - INFO - Published: Temperature=62.38°C, Pressure=6.6 bar
2025-03-08 23:19:51,898 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:19:53,904 - RaspberryPiConnector - INFO - Published: Temperature=66.68°C, Pressure=6.9 bar
2025-03-08 23:19:53,905 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:19:55,907 - RaspberryPiConnector - INFO - Published: Temperature=60.24°C, Pressure=7.63 bar
2025-03-08 23:19:55,908 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:19:57,913 - RaspberryPiConnector - INFO - Published: Temperature=61.55°C, Pressure=6.59 bar
2025-03-08 23:19:57,914 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:19:59,920 - RaspberryPiConnector - INFO - Published: Temperature=58.09°C, Pressure=5.48 bar
2025-03-08 23:19:59,923 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:01,929 - RaspberryPiConnector - INFO - Published: Temperature=65.46°C, Pressure=6.34 bar
2025-03-08 23:20:01,930 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:03,936 - RaspberryPiConnector - INFO - Published: Temperature=66.82°C, Pressure=7.33 bar
2025-03-08 23:20:03,936 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:05,941 - RaspberryPiConnector - INFO - Published: Temperature=59.83°C, Pressure=7.69 bar
2025-03-08 23:20:05,942 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:07,948 - RaspberryPiConnector - INFO - Published: Temperature=73.47°C, Pressure=7.23 bar
2025-03-08 23:20:07,950 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:09,954 - RaspberryPiConnector - INFO - Published: Temperature=66.59°C, Pressure=6.52 bar
2025-03-08 23:20:09,954 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:11,025 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-08 23:20:11,960 - RaspberryPiConnector - INFO - Published: Temperature=60.64°C, Pressure=8.08 bar
2025-03-08 23:20:11,961 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:13,964 - RaspberryPiConnector - INFO - Published: Temperature=71.7°C, Pressure=6.4 bar
2025-03-08 23:20:13,966 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:15,971 - RaspberryPiConnector - INFO - Published: Temperature=63.53°C, Pressure=8.1 bar
2025-03-08 23:20:15,972 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:17,976 - RaspberryPiConnector - INFO - Published: Temperature=57.9°C, Pressure=7.52 bar
2025-03-08 23:20:17,976 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:19,980 - RaspberryPiConnector - INFO - Published: Temperature=68.76°C, Pressure=9.93 bar
2025-03-08 23:20:19,981 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:21,988 - RaspberryPiConnector - INFO - Published: Temperature=74.85°C, Pressure=6.58 bar
2025-03-08 23:20:21,989 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:23,995 - RaspberryPiConnector - INFO - Published: Temperature=68.92°C, Pressure=6.78 bar
2025-03-08 23:20:23,995 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:26,001 - RaspberryPiConnector - INFO - Published: Temperature=67.83°C, Pressure=10.01 bar
2025-03-08 23:20:26,002 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:28,008 - RaspberryPiConnector - INFO - Published: Temperature=66.0°C, Pressure=8.51 bar
2025-03-08 23:20:28,009 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:30,015 - RaspberryPiConnector - INFO - Published: Temperature=63.29°C, Pressure=7.36 bar
2025-03-08 23:20:30,017 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:32,021 - RaspberryPiConnector - INFO - Published: Temperature=70.4°C, Pressure=5.67 bar
2025-03-08 23:20:32,021 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:34,027 - RaspberryPiConnector - INFO - Published: Temperature=78.16°C, Pressure=8.22 bar
2025-03-08 23:20:34,028 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:36,033 - RaspberryPiConnector - INFO - Published: Temperature=66.91°C, Pressure=6.88 bar
2025-03-08 23:20:36,034 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:38,040 - RaspberryPiConnector - INFO - Published: Temperature=68.17°C, Pressure=5.81 bar
2025-03-08 23:20:38,040 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:40,046 - RaspberryPiConnector - INFO - Published: Temperature=61.16°C, Pressure=7.62 bar
2025-03-08 23:20:40,047 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:42,050 - RaspberryPiConnector - INFO - Published: Temperature=67.75°C, Pressure=8.49 bar
2025-03-08 23:20:42,052 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:44,057 - RaspberryPiConnector - INFO - Published: Temperature=59.97°C, Pressure=9.37 bar
2025-03-08 23:20:44,058 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:46,062 - RaspberryPiConnector - INFO - Published: Temperature=75.7°C, Pressure=7.35 bar
2025-03-08 23:20:46,062 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:48,065 - RaspberryPiConnector - INFO - Published: Temperature=63.63°C, Pressure=8.42 bar
2025-03-08 23:20:48,065 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:50,068 - RaspberryPiConnector - INFO - Published: Temperature=66.34°C, Pressure=7.57 bar
2025-03-08 23:20:50,069 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:52,075 - RaspberryPiConnector - INFO - Published: Temperature=57.26°C, Pressure=7.81 bar
2025-03-08 23:20:52,076 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:54,082 - RaspberryPiConnector - INFO - Published: Temperature=57.85°C, Pressure=9.2 bar
2025-03-08 23:20:54,082 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:56,087 - RaspberryPiConnector - INFO - Published: Temperature=62.5°C, Pressure=7.95 bar
2025-03-08 23:20:56,088 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:20:58,094 - RaspberryPiConnector - INFO - Published: Temperature=62.97°C, Pressure=5.84 bar
2025-03-08 23:20:58,095 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:00,101 - RaspberryPiConnector - INFO - Published: Temperature=64.86°C, Pressure=8.43 bar
2025-03-08 23:21:00,101 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:02,107 - RaspberryPiConnector - INFO - Published: Temperature=62.45°C, Pressure=7.43 bar
2025-03-08 23:21:02,108 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:04,114 - RaspberryPiConnector - INFO - Published: Temperature=70.21°C, Pressure=7.7 bar
2025-03-08 23:21:04,114 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:06,121 - RaspberryPiConnector - INFO - Published: Temperature=70.47°C, Pressure=5.91 bar
2025-03-08 23:21:06,121 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:08,127 - RaspberryPiConnector - INFO - Published: Temperature=72.85°C, Pressure=7.67 bar
2025-03-08 23:21:08,129 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:10,134 - RaspberryPiConnector - INFO - Published: Temperature=64.74°C, Pressure=7.5 bar
2025-03-08 23:21:10,135 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:11,043 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-08 23:21:12,141 - RaspberryPiConnector - INFO - Published: Temperature=55.9°C, Pressure=8.14 bar
2025-03-08 23:21:12,141 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:14,143 - RaspberryPiConnector - INFO - Published: Temperature=64.11°C, Pressure=6.9 bar
2025-03-08 23:21:14,143 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:16,147 - RaspberryPiConnector - INFO - Published: Temperature=62.51°C, Pressure=8.03 bar
2025-03-08 23:21:16,149 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:18,153 - RaspberryPiConnector - INFO - Published: Temperature=62.53°C, Pressure=6.34 bar
2025-03-08 23:21:18,155 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:20,161 - RaspberryPiConnector - INFO - Published: Temperature=60.07°C, Pressure=8.25 bar
2025-03-08 23:21:20,161 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:22,164 - RaspberryPiConnector - INFO - Published: Temperature=68.48°C, Pressure=8.97 bar
2025-03-08 23:21:22,166 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:24,176 - RaspberryPiConnector - INFO - Published: Temperature=56.14°C, Pressure=8.0 bar
2025-03-08 23:21:24,177 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:26,183 - RaspberryPiConnector - INFO - Published: Temperature=64.42°C, Pressure=7.07 bar
2025-03-08 23:21:26,184 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:28,190 - RaspberryPiConnector - INFO - Published: Temperature=70.33°C, Pressure=8.6 bar
2025-03-08 23:21:28,191 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:30,197 - RaspberryPiConnector - INFO - Published: Temperature=62.58°C, Pressure=7.08 bar
2025-03-08 23:21:30,198 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:32,204 - RaspberryPiConnector - INFO - Published: Temperature=71.6°C, Pressure=8.09 bar
2025-03-08 23:21:32,205 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:34,210 - RaspberryPiConnector - INFO - Published: Temperature=62.36°C, Pressure=8.72 bar
2025-03-08 23:21:34,210 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:36,212 - RaspberryPiConnector - INFO - Published: Temperature=60.34°C, Pressure=7.9 bar
2025-03-08 23:21:36,213 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:38,219 - RaspberryPiConnector - INFO - Published: Temperature=60.49°C, Pressure=8.75 bar
2025-03-08 23:21:38,221 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:40,226 - RaspberryPiConnector - INFO - Published: Temperature=55.68°C, Pressure=6.87 bar
2025-03-08 23:21:40,227 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:42,233 - RaspberryPiConnector - INFO - Published: Temperature=55.48°C, Pressure=7.15 bar
2025-03-08 23:21:42,234 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:44,240 - RaspberryPiConnector - INFO - Published: Temperature=57.21°C, Pressure=8.27 bar
2025-03-08 23:21:44,240 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:46,246 - RaspberryPiConnector - INFO - Published: Temperature=68.18°C, Pressure=6.82 bar
2025-03-08 23:21:46,247 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:48,253 - RaspberryPiConnector - INFO - Published: Temperature=67.25°C, Pressure=6.35 bar
2025-03-08 23:21:48,254 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:50,260 - RaspberryPiConnector - INFO - Published: Temperature=68.9°C, Pressure=6.23 bar
2025-03-08 23:21:50,261 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:52,266 - RaspberryPiConnector - INFO - Published: Temperature=75.89°C, Pressure=6.87 bar
2025-03-08 23:21:52,267 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:54,271 - RaspberryPiConnector - INFO - Published: Temperature=73.75°C, Pressure=7.61 bar
2025-03-08 23:21:54,271 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:56,277 - RaspberryPiConnector - INFO - Published: Temperature=60.24°C, Pressure=5.22 bar
2025-03-08 23:21:56,278 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:21:58,283 - RaspberryPiConnector - INFO - Published: Temperature=69.13°C, Pressure=7.4 bar
2025-03-08 23:21:58,284 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:00,286 - RaspberryPiConnector - INFO - Published: Temperature=65.05°C, Pressure=5.25 bar
2025-03-08 23:22:00,287 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:02,289 - RaspberryPiConnector - INFO - Published: Temperature=64.61°C, Pressure=9.76 bar
2025-03-08 23:22:02,289 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:04,295 - RaspberryPiConnector - INFO - Published: Temperature=56.22°C, Pressure=9.39 bar
2025-03-08 23:22:04,295 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:06,301 - RaspberryPiConnector - INFO - Published: Temperature=66.31°C, Pressure=6.87 bar
2025-03-08 23:22:06,302 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:08,308 - RaspberryPiConnector - INFO - Published: Temperature=72.16°C, Pressure=7.03 bar
2025-03-08 23:22:08,309 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:10,311 - RaspberryPiConnector - INFO - Published: Temperature=69.37°C, Pressure=6.73 bar
2025-03-08 23:22:10,312 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:11,060 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-08 23:22:12,318 - RaspberryPiConnector - INFO - Published: Temperature=67.64°C, Pressure=6.33 bar
2025-03-08 23:22:12,319 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:14,325 - RaspberryPiConnector - INFO - Published: Temperature=59.05°C, Pressure=6.41 bar
2025-03-08 23:22:14,326 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:16,332 - RaspberryPiConnector - INFO - Published: Temperature=66.64°C, Pressure=5.74 bar
2025-03-08 23:22:16,332 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:18,338 - RaspberryPiConnector - INFO - Published: Temperature=63.88°C, Pressure=7.35 bar
2025-03-08 23:22:18,339 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:20,345 - RaspberryPiConnector - INFO - Published: Temperature=56.65°C, Pressure=6.67 bar
2025-03-08 23:22:20,346 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:22,350 - RaspberryPiConnector - INFO - Published: Temperature=68.08°C, Pressure=10.51 bar
2025-03-08 23:22:22,351 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:24,357 - RaspberryPiConnector - INFO - Published: Temperature=69.91°C, Pressure=6.74 bar
2025-03-08 23:22:24,358 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:26,364 - RaspberryPiConnector - INFO - Published: Temperature=68.83°C, Pressure=8.41 bar
2025-03-08 23:22:26,365 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:28,369 - RaspberryPiConnector - INFO - Published: Temperature=67.21°C, Pressure=5.38 bar
2025-03-08 23:22:28,371 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:30,377 - RaspberryPiConnector - INFO - Published: Temperature=63.89°C, Pressure=7.14 bar
2025-03-08 23:22:30,378 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:32,382 - RaspberryPiConnector - INFO - Published: Temperature=64.24°C, Pressure=7.37 bar
2025-03-08 23:22:32,382 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-08 23:22:34,388 - RaspberryPiConnector - INFO - Published: Temperature=68.09°C, Pressure=8.81 bar
2025-03-08 23:22:34,388 - RaspberryPiConnector - INFO - Published actuator status: closed
